Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 13:41:44,3564,0,47,3969,793,4815,41.937,41.937,38.5,39.468,38.156,8,729,6,729,17,729,3,729,6,1420,12,1420,18,1420,4,1420,3,729,1,729,4,729,54,729
10-29-2025 13:41:45,3565,0,11,3969,793,4715,42.0,42.0,38.5,39.312,38.187,8,729,9,729,11,729,3,729,6,729,3,729,17,729,2,729,2,729,32,729,20,729,5,729
10-29-2025 13:41:46,3565,0,33,3969,793,4715,41.968,41.968,38.687,39.312,38.25,10,729,18,729,0,729,1,729,7,729,2,729,20,729,2,729,2,729,33,729,21,729,4,729
10-29-2025 13:41:47,3565,0,0,3971,793,4715,42.187,42.187,38.468,39.343,38.156,7,729,18,729,2,729,2,729,9,729,14,729,9,729,1,729,3,729,34,729,21,729,2,729
10-29-2025 13:41:48,3564,0,0,3969,793,4715,41.875,41.875,38.562,39.312,38.156,7,729,7,729,14,729,1,729,4,729,18,729,0,729,1,729,1,729,33,729,22,729,1,729
10-29-2025 13:41:49,3563,0,0,3969,793,4815,41.968,41.968,38.625,39.343,38.25,11,729,9,729,16,729,2,729,19,729,15,729,6,729,12,729,1,729,34,729,20,729,3,729
10-29-2025 13:41:50,3563,0,0,3969,793,4815,41.968,42.093,38.437,39.281,38.343,10,729,12,729,7,729,2,1497,7,729,5,729,16,729,1,729,0,729,33,729,21,729,3,729
10-29-2025 13:41:51,3564,0,0,3969,793,4715,42.0,42.0,38.562,39.375,38.281,10,729,9,729,13,729,2,729,0,729,5,729,14,729,0,729,3,729,18,729,22,729,18,729
10-29-2025 13:41:52,3563,0,31,3969,793,4715,42.187,42.187,38.593,39.281,38.25,8,729,17,729,3,729,1,729,1,729,6,729,15,729,3,729,4,729,1,729,20,729,34,729
10-29-2025 13:41:53,3567,0,16,3969,793,4815,41.937,41.937,38.656,39.343,38.156,8,729,5,729,15,729,1,729,19,729,6,729,13,729,2,729,5,729,0,729,24,729,34,729
